1291879,1302827,722,749,8,
1297630,5322596,501,1053,9,
1292679,1867345,1287,600,5,
1293929,1844413,666,931,1,
1293318,1302827,885,749,11,
1292401,4286017,1050,532,6,
1296909,1959195,57,159,2,
1291843,1292224,376,1285,12,
1292223,1292343,1077,1771,33,
1291548,1291552,1849,301,11,
1293399,1300117,344,312,2,
1291571,1293181,203,163,3,
1301169,1867345,292,600,2,
1292849,1296141,343,93,4,
1292064,2363506,1985,525,9,
1293350,1293530,425,187,6,
1300960,1844413,892,931,2,
1294240,1298070,161,177,3,
1297192,1305725,637,350,7,
1295038,1298624,119,1231,4,
1300992,6786002,313,1373,13,
1291844,1306861,121,374,1,
1292208,4286017,416,532,4,
2129039,3011051,2026,1309,22,
1760622,1867345,1838,600,7,
1294371,1300117,96,312,2,
1293181,1369747,163,195,1,
1292208,1293908,416,72,4,
1292055,1292233,353,611,4,
1291565,1300267,202,713,4,
1298624,1578507,1231,302,11,
1301171,4798888,141,455,4,
1291578,3011051,120,1309,4,
1293839,6985810,582,699,3,
1296736,1305725,630,350,5,
1293460,2334904,115,1353,5,
1292055,1418200,353,906,4,
1292062,1292659,851,55,3,
1295124,3443389,842,517,11,
1485260,3395373,2575,1665,15,
10577869,1485260,643,2575,14,
1292343,1395091,1771,228,4,
1293359,4739952,859,3255,7,
2334904,3073124,1353,614,29,
1292224,1294638,1285,38,4,
1291571,1295409,203,139,3,
1293181,3073124,163,614,7,
1316572,1760622,177,1838,6,
1292849,1299361,343,369,3,
1291879,1978709,722,1767,17,
1292722,1305487,1012,364,12,
1652587,1900841,3925,1274,45,
1293929,1295865,666,911,8,
1293172,1306861,523,374,4,
1292849,3442220,343,1403,6,
1294240,1296736,161,630,5,
1291870,1308807,438,763,5,
1292679,3011051,1287,1309,5,
1291818,1305164,742,1152,10,
2149806,5908478,2976,409,5,
1851857,21360417,1185,445,14,
1418200,1929463,906,2127,17,
1292233,1292659,611,55,1,
1292328,3742360,1290,4029,26,
10777687,1292679,446,1287,1,
1300741,1397546,213,146,2,
1291844,1292720,121,1883,9,
2365260,3742360,1688,4029,19,
1291875,1292262,874,645,10,
1292348,1296753,130,319,6,
1292679,6786002,1287,1373,15,
1292434,4739952,1708,3255,15,
2053515,2300586,2020,1298,5,
1291583,1306029,702,1131,11,
1292052,1298624,3457,1231,49,
1308807,1428175,763,464,4,
1291853,1307914,682,404,10,
1291832,1295038,756,119,6,
1292052,1309046,3457,1279,39,
1292218,3157605,388,183,4,
1300960,1418019,892,56,2,
1300374,1858711,378,879,10,
1291843,2209573,376,2316,15,
1293172,1296736,523,630,7,
1293318,1959195,885,159,3,
1293350,1438652,425,695,20,
1295038,1418200,119,906,1,
1292233,1851857,611,1185,18,
1292401,3287562,1050,449,7,
1292370,1293350,1351,425,21,
1292720,1905462,1883,1670,24,
1295038,2129039,119,2026,10,
1293460,1418200,115,906,2,
1388216,6146955,801,337,3,
1291828,1419936,1564,429,15,
1291841,6786002,636,1373,10,
1959195,2149806,159,2976,4,
1297447,1418200,263,906,2,
1298070,1849031,177,735,5,
1301753,2363506,333,525,2,
1292287,1905462,203,1670,5,
2213597,3319755,2443,2634,31,
1292064,3793023,1985,2965,24,
1304447,3395373,941,1665,16,
1293399,1304073,344,1019,3,
1292679,3792799,1287,2190,13,
1292925,2363506,265,525,6,
1292528,4268598,855,2021,18,
1291853,3287562,682,449,5,
1297052,3442220,755,1403,5,
1291858,1292055,816,353,5,
1316510,2131459,202,1895,14,
2209573,3442220,2316,1403,26,
1293359,1760622,859,1838,14,
1293172,2363506,523,525,3,
1291832,5989818,756,561,2,
1298070,21937445,177,615,3,
1292287,3008247,203,566,3,
1300992,3008247,313,566,3,
1292281,1298653,232,392,2,
1291585,2363506,257,525,4,
1291843,1293964,376,261,1,
1301617,2353023,335,823,3,
1291557,1292329,776,556,6,
1293964,1295038,261,119,3,
1306861,1418834,374,1520,5,
1291552,1292223,301,1077,10,
1292722,1301169,1012,292,4,
1291858,1305725,816,350,5,
1291822,1294639,456,678,10,
1292215,1905462,1592,1670,15,
1297052,1929463,755,2127,8,
1292656,1300960,1128,892,14,
1292000,2297265,1771,984,27,
1292528,1293929,855,666,5,
1304073,2209573,1019,2316,7,
1296339,1397546,1239,146,6,
1397546,2334904,146,1353,9,
1304073,3011091,1019,1824,5,
1300267,1307793,713,523,5,
1293908,1397546,72,146,4,
1308767,1907966,100,775,10,
1291841,1298653,636,392,4,
1292370,1787291,1351,2880,16,
1851857,3008247,1185,566,10,
1292722,3008247,1012,566,9,
1291992,1485260,460,2575,14,
1300267,5322596,713,1053,6,
1291870,1308575,438,2105,11,
1291843,1301753,376,333,6,
1292000,1293908,1771,72,5,
1300374,1905462,378,1670,13,
1292402,1297359,1755,394,5,
1291879,5964718,722,826,1,
1291844,1292679,121,1287,1,
1291818,4286017,742,532,5,
1292348,1297447,130,263,3,
1291549,3541415,1426,4449,17,
1303021,1369747,638,195,2,
1292056,1292220,393,2505,7,
1291545,1295409,1088,139,5,
1295865,2363506,911,525,6,
1295865,1298653,911,392,9,
21360417,5908478,445,409,1,
1787291,21360417,2880,445,14,
11525673,1293929,454,666,4,
1292281,1293318,232,885,5,
1292274,1296753,705,319,6,
1296339,1297192,1239,637,9,
1293182,2149806,828,2976,32,
1844413,3217169,931,459,6,
10777687,1292270,446,530,3,
1291583,1292001,702,3496,20,
1305487,1307811,364,297,4,
1291824,1900841,226,1274,5,
1291548,1787291,1849,2880,9,
3072124,4917726,1978,1288,22,
1304447,1307811,941,297,9,
1291561,1299131,1617,150,6,
1292052,1297052,3457,755,11,
1291579,4023638,346,1027,10,
1291560,2043546,887,2168,25,
1291844,3395373,121,1665,7,
1293399,1308767,344,100,1,
1292329,3008247,556,566,3,
10777687,3793023,446,2965,7,
1291828,1293460,1564,115,5,
1291557,1304073,776,1019,3,
1296753,1297630,319,501,9,
1291853,1293182,682,828,13,
1293399,2334904,344,1353,7,
1291568,2053515,306,2020,1,
1300299,4023638,699,1027,10,
1292528,2131459,855,1895,30,
1292052,5322596,3457,1053,14,
1292365,1305487,945,364,9,
1291546,1291557,2936,776,22,
1300960,1397546,892,146,2,
1291879,1291992,722,460,12,
1298070,5322596,177,1053,1,
1292370,1293460,1351,115,4,
1291843,1291858,376,816,11,
1300960,1308575,892,2105,11,
1292214,6786002,239,1373,12,
1293318,1907966,885,775,9,
1302425,2131459,497,1895,12,
1292281,1844413,232,931,2,
1309163,1316510,1518,202,5,
3443389,4739952,517,3255,6,
1293908,21937445,72,615,2,
1292052,1293530,3457,187,12,
1292214,1307914,239,404,5,
11525673,1302467,454,166,5,
1291548,4739952,1849,3255,16,
11525673,1293530,454,187,6,
1292217,1293929,956,666,7,
1291571,1293839,203,582,8,
1291578,1305487,120,364,6,
1292213,1293544,1670,440,8,
1296909,2300586,57,1298,4,
1292402,1293530,1755,187,5,
1292328,1292720,1290,1883,24,
1294639,21360417,678,445,1,
1292213,1294240,1670,161,1,
1292679,1301617,1287,335,4,
1291552,1291583,301,702,4,
1292214,1419936,239,429,12,
1292064,1867345,1985,600,15,
1299327,1305690,495,582,5,
1299131,1316510,150,202,3,
1292434,6985810,1708,699,11,
1291999,1300741,1237,213,2,
1291828,2334904,1564,1353,30,
1292213,1308777,1670,941,3,
1291565,1292401,202,1050,10,
1291571,1291853,203,682,9,
1291572,1292287,90,203,4,
1291552,1858711,301,879,6,
1294408,1418200,175,906,7,
1292056,1303394,393,739,2,
1291545,1301617,1088,335,6,
1395091,1865703,228,274,5,
1292328,1306249,1290,81,5,
1291841,1306861,636,374,5,
10777687,1295865,446,911,3,
1292223,1295038,1077,119,5,
1292281,1308807,232,763,3,
1295644,1300992,2528,313,10,
1299398,4286017,301,532,2,
1297630,1305164,501,1152,8,
1296339,1297447,1239,263,3,
1297630,1301171,501,141,9,
1295865,1297052,911,755,2,
1292679,2297265,1287,984,12,
1905462,4917726,1670,1288,14,
1291818,1301171,742,141,5,
1293460,3011091,115,1824,5,
10777687,1291578,446,120,1,
1300117,1849031,312,735,2,
1301753,3073124,333,614,7,
1292722,1302467,1012,166,5,
1291552,1292220,301,2505,4,
1303394,3792799,739,2190,6,
1292925,1302467,265,166,2,
1292925,4202302,265,847,4,
1293181,1867345,163,600,4,
1292659,1316510,55,202,3,
1293460,1395091,115,228,2,
1296339,1298070,1239,177,4,
1485260,1851857,2575,1185,50,
1292064,1296753,1985,319,16,
1978709,5964718,1767,826,25,
1291561,1293181,1617,163,6,
1303394,5964718,739,826,3,
1308807,2129039,763,2026,15,
1293359,1293530,859,187,6,
1297052,2365260,755,1688,6,
2363506,3319755,525,2634,24,
1293460,1307793,115,523,3,
1306861,2129039,374,2026,10,
1292365,2365260,945,1688,13,
1295399,1307793,302,523,5,
1300992,1900841,313,1274,11,
1293359,1900841,859,1274,16,
1308777,3443389,941,517,7,
1305487,3008247,364,566,3,
1305164,3075287,1152,2049,14,
1292223,21937452,1077,683,1,
1291546,1291999,2936,1237,39,
1292064,3541415,1985,4449,30,
10577869,1308777,643,941,4,
1293908,1858711,72,879,5,
2209573,3075287,2316,2049,31,
1308767,2334904,100,1353,11,
1787291,3541415,2880,4449,45,
1292348,1302425,130,497,3,
1306029,1388216,1131,801,27,
1292233,1302425,611,497,5,
1294639,1395091,678,228,1,
1292720,2209573,1883,2316,40,
1291818,3075287,742,2049,17,
1291875,1304102,874,58,2,
1291548,1299327,1849,495,8,
1316510,6985810,202,699,3,
1291549,1299327,1426,495,9,
1291992,1293399,460,344,4,
1301169,3011091,292,1824,4,
1292722,3007773,1012,728,3,
1291560,1300299,887,699,8,
1296753,1302827,319,749,5,
1292270,3442220,530,1403,13,
1293181,1978709,163,1767,13,
2297265,6786002,984,1373,20,
1292224,1294240,1285,161,7,
1291546,4739952,2936,3255,22,
1296753,3541415,319,4449,17,
1291549,1305164,1426,1152,22,
1851857,1907966,1185,775,17,
1395091,1937946,228,843,6,
1292401,1395091,1050,228,4,
1844413,5989818,931,561,2,
1292659,2300586,55,1298,2,
1292370,1905462,1351,1670,20,
1292659,2365260,55,1688,1,
1292218,1297052,388,755,4,
1291545,1294638,1088,38,1,
1300117,1308857,312,388,2,
1292052,1307315,3457,51,3,
1291579,1291853,346,682,5,
1760622,3287562,1838,449,6,
1292052,1292223,3457,1077,51,
1978709,2043546,1767,2168,14,
1937946,2131459,843,1895,26,
1299361,5989818,369,561,3,
1296909,1300267,57,713,4,
1959195,6985810,159,699,1,
1780330,4798888,1046,455,6,
11525673,1294638,454,38,1,
1304073,3073124,1019,614,2,
1307315,1308777,51,941,1,
1294240,1297359,161,394,3,
1292001,1295399,3496,302,16,
1295399,1301617,302,335,2,
1485260,3011051,2575,1309,24,
1291579,2334904,346,1353,12,
1291858,1900841,816,1274,16,
1293460,3742360,115,4029,6,
1316510,2213597,202,2443,9,
1306029,1309163,1131,1518,33,
1293964,1296753,261,319,9,
2209573,3824274,2316,536,1,
1291843,3287562,376,449,9,
1292001,1369747,3496,195,1,
1297359,1307315,394,51,2,
1292401,1293350,1050,425,15,
1293399,1851857,344,1185,8,
1306861,3008247,374,566,3,
1291822,1292063,456,1452,15,
1292000,1299327,1771,495,13,
1306029,1907966,1131,775,10,
1291571,1291822,203,456,4,
1578507,1652587,302,3925,23,
1291571,1302425,203,497,2,
1291841,1756073,636,482,2,
1295409,6985810,139,699,2,
1291549,1295865,1426,911,29,
1291545,2334904,1088,1353,19,
1292659,2129039,55,2026,3,
1292208,1308767,416,100,5,
1291548,2213597,1849,2443,34,
1293839,3541415,582,4449,17,
1291548,2053515,1849,2020,27,
1294639,1308767,678,100,4,
1291545,1297478,1088,127,5,
1300374,1780330,378,1046,16,
1293964,3073124,261,614,3,
1295409,1428175,139,464,4,
1292401,6146955,1050,337,6,
1292218,4202302,388,847,8,
1292220,1787291,2505,2880,14,
1292679,2213597,1287,2443,25,
1304102,1937946,58,843,3,
10577869,1300299,643,699,5,
1962116,3217169,390,459,5,
1291578,1304073,120,1019,2,
1304102,3742360,58,4029,9,
1305725,1652587,350,3925,6,
1291992,4268598,460,2021,9,
1291875,2053515,874,2020,12,
1369747,1760622,195,1838,2,
1307914,3395373,404,1665,9,
1292224,1295644,1285,2528,35,
1303021,2053515,638,2020,13,
1292052,1292270,3457,530,14,
1291572,1978709,90,1767,5,
1388216,1978709,801,1767,10,
1293544,1295865,440,911,14,
1297192,1304073,637,1019,4,
1308857,2043546,388,2168,6,
1780330,6534248,1046,615,9,
1292262,1578507,645,302,10,
1292063,1652587,1452,3925,28,
1296141,1401118,93,154,4,
1292063,2213597,1452,2443,28,
1296141,4798888,93,455,2,
1292055,1485260,353,2575,13,
1291579,1293350,346,425,10,
1295865,1851857,911,1185,21,
1304073,1304447,1019,941,3,
1291557,1291583,776,702,5,
10577869,1291841,643,636,7,
1291999,1438652,1237,695,12,
1291571,1291824,203,226,2,
1293460,4023638,115,1027,6,
1307793,1929463,523,2127,10,
1292528,1292659,855,55,3,
1292063,1787291,1452,2880,24,
1291552,2043546,301,2168,5,
1300741,1787291,213,2880,2,
1292328,1900841,1290,1274,13,
1292679,1296736,1287,630,11,
2131459,3011235,1895,1066,13,
1978709,6786002,1767,1373,24,
1291853,1292656,682,1128,24,
1298624,1301169,1231,292,5,
1292217,1293181,956,163,4,
1299327,2213597,495,2443,12,
1867345,3319755,600,2634,15,
1292208,1401118,416,154,13,
1292063,1292925,1452,265,3,
1294240,3793023,161,2965,9,
1291832,6985810,756,699,9,
1388216,1428175,801,464,9,
1291552,1907966,301,775,9,
1291992,1308575,460,2105,9,
2334904,6786002,1353,1373,27,
1303394,5322596,739,1053,3,
11525673,1307914,454,404,8,
1291571,6985810,203,699,4,
1296339,1299398,1239,301,3,
1291585,3011051,257,1309,5,
1293399,3011091,344,1824,4,
1291579,6786002,346,1373,13,
1291879,1292365,722,945,12,
1291870,1303394,438,739,2,
1388216,1780330,801,1046,16,
1293350,3075287,425,2049,21,
1292402,1293964,1755,261,4,
1418834,1760622,1520,1838,25,
1291545,1291585,1088,257,11,
1292656,6146955,1128,337,2,
1291828,1293359,1564,859,24,
1291870,3793023,438,2965,15,
1292679,1292722,1287,1012,11,
1309046,2043546,1279,2168,20,
1292270,1308777,530,941,13,
1298070,1900841,177,1274,9,
2300586,3073124,1298,614,20,
1292208,1293460,416,115,6,
1293908,1760622,72,1838,2,
1292000,1299131,1771,150,7,
1292281,1295644,232,2528,7,
1300267,1308777,713,941,10,
1292214,1296339,239,1239,9,
1292223,1293964,1077,261,8,
1291552,1296736,301,630,4,
1294408,1304447,175,941,3,
1291858,1299131,816,150,6,
1418200,4202302,906,847,10,
10777687,3007773,446,728,4,
1300960,1858711,892,879,3,
1292001,1297052,3496,755,15,
1308777,1851857,941,1185,19,
1291858,1438652,816,695,17,
1291828,1292223,1564,1077,33,
1292214,1294639,239,678,6,
1291990,1485260,1373,2575,32,
1292329,1292720,556,1883,4,
1302467,1304447,166,941,10,
1395091,1760622,228,1838,3,
1292213,1298624,1670,1231,13,
1291875,2213597,874,2443,20,
1291992,1292214,460,239,8,
1292728,1418834,177,1520,4,
1301169,1309046,292,1279,6,
1302467,2334904,166,1353,7,
1292063,2209573,1452,2316,39,
1291549,1303037,1426,417,10,
1291571,2131459,203,1895,15,
1293181,1295409,163,139,1,
2053515,3075287,2020,2049,12,
1293318,2363506,885,525,5,
1292233,1293908,611,72,5,
2300586,3011091,1298,1824,12,
1296141,3395373,93,1665,2,
1295865,3395373,911,1665,10,
1296736,1305487,630,364,9,
1292052,1303037,3457,417,14,
1291879,1298624,722,1231,14,
1292213,1293172,1670,523,11,
1292365,1306249,945,81,1,
1303037,21360417,417,445,4,
1292215,2365260,1592,1688,11,
1292270,1308857,530,388,2,
1297630,1844413,501,931,4,
1578507,4286017,302,532,5,
1298070,1578507,177,302,9,
1291561,1293182,1617,828,14,
1292001,1295865,3496,911,37,
1756073,6534248,482,615,1,
1291583,1307315,702,51,1,
10577869,1418834,643,1520,10,
1978709,3008247,1767,566,9,
1291824,1293172,226,523,4,
1300117,1395091,312,228,1,
1293929,4739952,666,3255,5,
1291572,1292223,90,1077,7,
1299131,1303037,150,417,4,
1291579,1292434,346,1708,4,
1304447,4286017,941,532,4,
1292217,1780330,956,1046,27,
1300992,1865703,313,274,4,
1306029,4286017,1131,532,4,
1291557,1428175,776,464,6,
1292056,3073124,393,614,6,
1291552,1292287,301,203,5,
1849031,1867345,735,600,7,
1294408,3742360,175,4029,4,
1291585,3072124,257,1978,8,
1292001,1858711,3496,879,20,
1292052,1652587,3457,3925,66,
1293318,1438652,885,695,13,
1292370,1292402,1351,1755,26,
1302476,3793023,245,2965,4,
1867345,6534248,600,615,6,
2353023,3073124,823,614,17,
1293172,3442220,523,1403,9,
1293460,1929463,115,2127,6,
1293172,1299131,523,150,5,
1291858,4739952,816,3255,9,
1291870,1292224,438,1285,19,
1291853,6985810,682,699,5,
1291999,1900841,1237,1274,18,
3442220,3443389,1403,517,11,
1291568,1301171,306,141,2,
1309163,2365260,1518,1688,12,
1309046,2131459,1279,1895,31,
1304102,1780330,58,1046,8,
1760622,2334904,1838,1353,27,
1291565,4917726,202,1288,3,
1292214,1300267,239,713,7,
1291585,1303394,257,739,2,
1849031,1865703,735,274,4,
1292287,2131459,203,1895,7,
1291853,1292214,682,239,11,
1292208,3793023,416,2965,15,
1293182,1369747,828,195,1,
1296909,1388216,57,801,2,
1293544,3072124,440,1978,5,
1308807,3792799,763,2190,10,
1292434,1309046,1708,1279,20,
1418200,3011091,906,1824,8,
1291822,1308857,456,388,9,
1292434,1369747,1708,195,2,
1307315,1858711,51,879,1,
1292329,6534248,556,615,2,
1397546,4917726,146,1288,3,
1291565,2334904,202,1353,6,
1292281,1299327,232,495,2,
1292214,1308857,239,388,2,
1900841,3443389,1274,517,10,
1291565,1308807,202,763,4,
1291552,1485260,301,2575,13,
1293181,1297359,163,394,8,
1293908,1418200,72,906,4,
1304102,1851857,58,1185,9,
1418019,3793023,56,2965,3,
1292220,4023638,2505,1027,14,
1291579,1292064,346,1985,9,
1292849,1298624,343,1231,12,
1304102,1395091,58,228,1,
1309046,2129039,1279,2026,19,
1304447,3793023,941,2965,37,
1291546,2353023,2936,823,15,
1291879,1292720,722,1883,15,
1294638,1760622,38,1838,2,
1293350,1293544,425,440,9,
1291571,3157605,203,183,4,
1293359,3157605,859,183,6,
1292370,3793023,1351,2965,32,
1298624,3443389,1231,517,6,
1787291,3443389,2880,517,10,
1578507,2053515,302,2020,18,
1291999,1301171,1237,141,8,
1291818,1291879,742,722,9,
4798888,5322596,455,1053,6,
3008247,6146955,566,337,4,
10777687,1306249,446,81,1,
1292270,1760622,530,1838,11,
1297574,1302476,161,245,4,
1292224,1294408,1285,175,4,
1291824,1302425,226,497,2,
1294638,1300960,38,892,1,
1291546,6786002,2936,1373,30,
1292063,3007773,1452,728,9,
3075287,3157605,2049,183,10,
1962116,3007773,390,728,3,
1292370,3008247,1351,566,11,
1298653,4917726,392,1288,3,
1291853,1294639,682,678,11,
1300374,1307315,378,51,1,
1300741,1418019,213,56,3,
1302425,5989818,497,561,1,
1292214,2297265,239,984,9,
1418834,6786002,1520,1373,21,
1297478,1428175,127,464,4,
1291853,2353023,682,823,8,
1291561,1307914,1617,404,15,
1293530,3792799,187,2190,8,
1296909,3157605,57,183,1,
1291992,3075287,460,2049,7,
1291546,1299398,2936,301,12,
1291572,1294639,90,678,2,
1300267,1305725,713,350,3,
1292343,1300374,1771,378,16,
10777687,1294638,446,38,1,
1292063,1292348,1452,130,4,
1293350,3287562,425,449,13,
1291560,21360417,887,445,5,
1292329,1293399,556,344,4,
1294638,3217169,38,459,1,
1291841,1294638,636,38,2,
1962116,3287562,390,449,6,
1302467,3792799,166,2190,4,
1291822,1292722,456,1012,7,
1306861,1309163,374,1518,2,
1291565,1292215,202,1592,2,
1292218,1292220,388,2505,12,
1293839,1304102,582,58,3,
1849031,3792799,735,2190,16,
1292329,1293908,556,72,3,
21937445,4023638,615,1027,11,
2334904,4268598,1353,2021,34,
1294371,1301169,96,292,2,
1292656,1293399,1128,344,3,
1291548,1294408,1849,175,3,
1297574,1308777,161,941,4,
1292223,1293460,1077,115,9,
1294371,1305725,96,350,3,
1291571,1293929,203,666,2,
1291583,3075287,702,2049,15,
1292215,1300267,1592,713,19,
1292274,21937452,705,683,4,
1291870,1293172,438,523,9,
1292055,1292659,353,55,1,
1291843,1294408,376,175,5,
1291818,1302425,742,497,5,
1291818,1907966,742,775,11,
1297359,21937452,394,683,1,
1293350,1419936,425,429,15,
1291828,1291858,1564,816,20,
3442220,5322596,1403,1053,13,
1292328,4202302,1290,847,3,
1291824,1293908,226,72,1,
1299361,4917726,369,1288,5,
1294408,1294638,175,38,3,
1307914,4023638,404,1027,12,
1294371,3541415,96,4449,6,
1299327,1307811,495,297,4,
1295409,1316572,139,177,2,
1296909,1303037,57,417,2,
1428175,1937946,464,843,9,
1291585,1303037,257,417,9,
1291870,1418019,438,56,1,
1291841,1293764,636,191,6,
1316572,3443389,177,517,3,
1292274,1303021,705,638,6,
1291583,1292274,702,705,10,
1299398,1307811,301,297,5,
1291818,1303021,742,638,10,
1293181,1293839,163,582,9,
1291546,3319755,2936,2634,33,
1293929,1849031,666,735,2,
3011091,3443389,1824,517,10,
1292720,2300586,1883,1298,20,
1292656,2209573,1128,2316,27,
1292401,1297478,1050,127,4,
10777687,1293964,446,261,1,
1294639,1780330,678,1046,4,
1292365,1438652,945,695,8,
1858711,21937452,879,683,1,
2353023,3072124,823,1978,18,
1306249,1438652,81,695,2,
1291565,1905462,202,1670,7,
1291844,1304102,121,58,4,
1959195,2334904,159,1353,2,
1937946,4268598,843,2021,14,
1292064,5964718,1985,826,21,
1297478,1418834,127,1520,5,
1292001,5322596,3496,1053,16,
1291579,1316510,346,202,6,
1291992,1295865,460,911,14,
2334904,3742360,1353,4029,69,
1294408,1302827,175,749,2,
1293182,1297192,828,637,11,
3011235,4268598,1066,2021,16,
1292223,1295865,1077,911,24,
1301171,2353023,141,823,7,
1867345,3072124,600,1978,16,
1291843,1308767,376,100,5,
1578507,1858711,302,879,6,
1292679,1307315,1287,51,2,
1299131,1305690,150,582,3,
3217169,4023638,459,1027,13,
1298653,1299361,392,369,2,
1299361,1962116,369,390,2,
1296339,3011091,1239,1824,12,
1291545,1485260,1088,2575,4,
1292343,2353023,1771,823,11,
1295399,1297192,302,637,5,
1316572,5989818,177,561,3,
1291552,1295644,301,2528,7,
1418019,3287562,56,449,3,
1867345,5964718,600,826,12,
1291560,2053515,887,2020,18,
10577869,3217169,643,459,2,
1291565,1292001,202,3496,2,
1292062,1292722,851,1012,10,
1291579,1296909,346,57,3,
1300960,2129039,892,2026,18,
3157605,6534248,183,615,4,
1291818,1299131,742,150,2,
1295644,1865703,2528,274,7,
10777687,1297052,446,755,4,
1292064,1292659,1985,55,5,
2213597,3824274,2443,536,2,
1291545,1291990,1088,1373,23,
1305164,1419936,1152,429,7,
1292656,1293460,1128,115,5,
1291578,1291844,120,121,4,
1306249,3008247,81,566,2,
1293839,1303394,582,739,4,
1306029,4202302,1131,847,12,
1301617,6985810,335,699,5,
1294408,1296909,175,57,5,
1292262,21360417,645,445,4,
1305487,2043546,364,2168,2,
1297359,1301171,394,141,4,
1295644,3075287,2528,2049,25,
1292270,1865703,530,274,5,
1297192,4023638,637,1027,15,
1292720,1308575,1883,2105,26,
1291824,3287562,226,449,2,
1292274,1292370,705,1351,13,
1292925,6534248,265,615,1,
1291548,1291844,1849,121,7,
1292343,1294371,1771,96,6,
1292063,3072124,1452,1978,17,
1292274,1296141,705,93,2,
1297359,1304073,394,1019,5,
1292223,4023638,1077,1027,19,
1292215,1929463,1592,2127,14,
1293544,1297447,440,263,5,
1291561,3395373,1617,1665,10,
1302827,4739952,749,3255,10,
1300960,1303037,892,417,5,
1295399,2365260,302,1688,6,
1291572,3443389,90,517,4,
1291552,1296909,301,57,1,
1297359,2300586,394,1298,8,
1291578,1578507,120,302,5,
1297478,1302467,127,166,4,
1292220,4739952,2505,3255,16,
1293839,1293964,582,261,11,
1418834,1962116,1520,390,7,
1292720,1293544,1883,440,24,
1295038,1295865,119,911,4,
1291578,2353023,120,823,3,
1306029,1418200,1131,906,14,
3011235,3395373,1066,1665,12,
1291565,1305164,202,1152,8,
1305725,1428175,350,464,1,
1300374,1756073,378,482,2,
1291818,1292217,742,956,11,
21937445,6146955,615,337,3,
1299131,1301753,150,333,4,
1418200,4917726,906,1288,8,
1299131,3075287,150,2049,2,
1293359,1298653,859,392,4,
1307793,1780330,523,1046,11,
1291822,6985810,456,699,7,
1293964,1929463,261,2127,7,
1303037,21937445,417,615,11,
1292434,4202302,1708,847,17,
1300299,1305164,699,1152,10,
1294371,2300586,96,1298,3,
1292348,2131459,130,1895,11,
1294371,1316510,96,202,4,
1292233,3011051,611,1309,7,
1291870,1293839,438,582,9,
11525673,1292329,454,556,3,
1292215,2297265,1592,984,16,
1291843,1300374,376,378,5,
1292656,3792799,1128,2190,23,
1292720,1306029,1883,1131,38,
1292270,3007773,530,728,8,
1293181,1293460,163,115,6,
1438652,3073124,695,614,21,
2213597,2363506,2443,525,5,
1295038,1305690,119,582,2,
1302476,1900841,245,1274,3,
1306249,1388216,81,801,3,
1293172,1297478,523,127,4,
1303021,1306249,638,81,1,
11525673,21937445,454,615,20,
1293399,1905462,344,1670,7,
1297052,4739952,755,3255,5,
1292063,1578507,1452,302,10,
1291546,1304102,2936,58,7,
1297192,4286017,637,532,4,
1292055,5322596,353,1053,7,
1291841,1293182,636,828,13,
1296753,1865703,319,274,1,
1292208,1292217,416,956,15,
1292659,1304073,55,1019,1,
1401118,2353023,154,823,2,
1292343,1307315,1771,51,3,
1293964,4023638,261,1027,5,
1293964,1858711,261,879,2,
1296736,1428175,630,464,6,
1291841,3075287,636,2049,20,
1291565,1298070,202,177,3,
1292287,1293172,203,523,5,
1292000,1292659,1771,55,5,
1297478,1298624,127,1231,4,
1291571,1305725,203,350,3,
1303021,1652587,638,3925,15,
1292001,3011091,3496,1824,26,
1291828,2363506,1564,525,12,
1291879,1292849,722,343,7,
2129039,2213597,2026,2443,75,
1292434,1292925,1708,265,2,
10577869,1301753,643,333,3,
1292056,2053515,393,2020,3,
1293399,1296736,344,630,5,
1301171,5322596,141,1053,3,
1292659,1295038,55,119,3,
1295038,1296339,119,1239,5,
1929463,2297265,2127,984,24,
1292370,1307315,1351,51,1,
1302425,3075287,497,2049,4,
1291552,1292528,301,855,11,
1291565,1291879,202,722,1,
1291548,2334904,1849,1353,31,
1293764,1294408,191,175,2,
1300992,3793023,313,2965,19,
1293182,1297630,828,501,12,
1296753,1900841,319,1274,14,
1292233,1309046,611,1279,19,
1297630,1780330,501,1046,17,
1292287,2334904,203,1353,7,
1293350,1299398,425,301,4,
1295644,3072124,2528,1978,30,
1292656,1300741,1128,213,2,
1578507,2353023,302,823,10,
1300992,1302827,313,749,5,
11525673,1294240,454,161,1,
1297359,1865703,394,274,5,
11525673,1291561,454,1617,13,
1316572,4268598,177,2021,3,
1292064,3443389,1985,517,11,
1291548,1293182,1849,828,21,
1292925,1300267,265,713,3,
1291583,2365260,702,1688,9,
1296909,1300741,57,213,1,
1302476,4917726,245,1288,2,
1299131,1907966,150,775,4,
1298653,4268598,392,2021,6,
1291548,1293318,1849,885,14,
1291579,1865703,346,274,5,
1292274,1302476,705,245,4,
2131459,2209573,1895,2316,103,
1292217,1578507,956,302,13,
1296339,1302827,1239,749,12,
1293181,5964718,163,826,8,
1300374,2353023,378,823,10,
1292274,4023638,705,1027,9,
1291844,1302467,121,166,4,
1296753,21937452,319,683,2,
1297478,4917726,127,1288,4,
1292062,1292402,851,1755,26,
1302827,1369747,749,195,1,
1291561,1293350,1617,425,10,
